                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                     99,               0.015224,               0.010224,               0.025116,              0.0010846,                0.98361,                0.96394,                0.98821,                0.87181,                 0.9719,                0.94931,                0.96803,                0.77879,               0.011357,              0.0082557,               0.015875,             0.00072423,               0.005149,               0.005149,               0.005149
                    100,               0.014773,                0.01027,               0.024218,              0.0014083,                0.98029,                0.97438,                0.98917,                 0.8731,                0.96524,                0.96277,                0.96908,                0.77039,               0.013333,              0.0083625,               0.016508,             0.00087625,              0.0050995,              0.0050995,              0.0050995
                    101,               0.015632,               0.010477,               0.023836,              0.0010379,                0.99105,                0.96577,                0.99127,                  0.867,                0.97992,                0.95544,                0.97349,                0.75857,               0.012519,              0.0081063,               0.015984,             0.00068332,                0.00505,                0.00505,                0.00505
                    102,               0.015611,               0.011096,               0.025338,              0.0012187,                0.99374,                0.96524,                0.98939,                0.87134,                0.97575,                0.94882,                0.96318,                   0.77,               0.012364,              0.0083522,               0.015802,             0.00060767,              0.0050005,              0.0050005,              0.0050005
                    103,               0.014953,               0.010516,                0.02505,              0.0011381,                  0.992,                0.96529,                0.98932,                0.87653,                0.98198,                0.95662,                  0.978,                0.78357,               0.011264,              0.0082556,                0.01572,             0.00069634,               0.004951,               0.004951,               0.004951
                    104,               0.015037,               0.010046,               0.023513,             0.00099519,                0.98387,                0.97769,                 0.9878,                0.86327,                0.97218,                0.96472,                0.96577,                0.78203,               0.011577,              0.0085398,                0.01622,             0.00078194,              0.0049015,              0.0049015,              0.0049015
                    105,                0.01492,               0.010369,               0.023512,               0.001215,                0.98881,                0.97127,                0.98779,                0.87294,                0.97611,                0.95936,                0.96981,                0.78525,               0.010986,              0.0081716,               0.015094,             0.00074309,               0.004852,               0.004852,               0.004852
                    106,                0.01419,               0.010148,               0.023537,              0.0010328,                0.98634,                0.96211,                 0.9887,                0.88097,                0.97712,                0.95458,                0.97684,                0.77754,               0.011318,              0.0081782,               0.015819,              0.0006778,              0.0048025,              0.0048025,              0.0048025
                    107,                0.01409,               0.010215,               0.023578,             0.00096454,                0.97968,                 0.9731,                0.99069,                 0.8639,                0.98642,                0.94927,                0.97485,                0.80008,               0.012768,              0.0084684,               0.016207,             0.00070873,               0.004753,               0.004753,               0.004753
                    108,               0.014569,              0.0099485,               0.022638,              0.0010113,                0.99269,                0.96577,                 0.9913,                0.87353,                0.98525,                 0.9584,                0.97481,                0.79559,               0.010722,              0.0082196,               0.014966,             0.00066372,              0.0047035,              0.0047035,              0.0047035
                    109,               0.014824,               0.010131,                0.02433,              0.0010188,                0.99055,                0.96577,                0.98983,                0.87361,                0.98031,                0.95661,                0.97418,                 0.7989,               0.011313,              0.0081778,               0.015158,             0.00068177,               0.004654,               0.004654,               0.004654
                    110,               0.014977,               0.010132,               0.023754,             0.00086924,                0.98631,                0.97893,                0.98953,                0.86956,                0.96554,                0.96093,                0.96062,                0.76794,               0.010885,              0.0081363,               0.014994,             0.00060291,              0.0046045,              0.0046045,              0.0046045
                    111,               0.014905,               0.010286,               0.023014,              0.0008557,                0.99092,                0.97127,                0.98965,                0.88779,                 0.9799,                0.96093,                0.97006,                0.78507,               0.010172,              0.0082786,               0.014628,             0.00057111,               0.004555,               0.004555,               0.004555
                    112,               0.014499,               0.010337,               0.024511,             0.00085115,                 0.9944,                0.96539,                0.98941,                0.87757,                0.97041,                0.95995,                0.96752,                0.76211,               0.010965,              0.0082084,               0.014733,             0.00053731,              0.0045055,              0.0045055,              0.0045055
                    113,               0.014663,              0.0098146,               0.022308,             0.00090657,                0.98746,                0.98409,                0.99102,                0.87222,                0.97477,                0.97192,                0.96743,                0.79138,               0.011595,              0.0082438,               0.015136,             0.00055053,               0.004456,               0.004456,               0.004456
                    114,                 0.0143,               0.010372,               0.022811,              0.0010017,                0.98905,                0.98409,                0.99037,                0.88087,                0.98148,                0.97168,                0.97655,                0.77422,               0.011414,              0.0082809,               0.014884,             0.00060894,              0.0044065,              0.0044065,              0.0044065
                    115,               0.012918,               0.010148,               0.022639,              0.0008754,                0.98823,                0.98503,                 0.9906,                 0.8786,                 0.9771,                0.97489,                0.97617,                 0.8014,               0.010087,              0.0081358,               0.014469,             0.00066323,               0.004357,               0.004357,               0.004357
                    116,               0.013254,              0.0099925,               0.022354,             0.00095078,                0.98473,                0.97291,                0.98927,                0.87907,                0.97098,                0.95892,                0.96941,                0.78222,               0.011247,              0.0082037,               0.015083,              0.0005927,              0.0043075,              0.0043075,              0.0043075
                    117,                0.01372,               0.010044,               0.022795,             0.00090324,                0.98273,                0.98042,                0.99004,                0.88933,                0.97555,                0.96404,                0.96888,                0.78435,               0.010576,              0.0082605,               0.014836,               0.000603,               0.004258,               0.004258,               0.004258
                    118,               0.013211,               0.010291,               0.022464,             0.00085215,                0.98763,                0.97859,                0.98864,                0.88781,                0.98042,                0.96909,                0.97716,                0.78041,               0.011517,              0.0082739,               0.014879,             0.00054922,              0.0042085,              0.0042085,              0.0042085
                    119,               0.013624,               0.010082,               0.021323,              0.0009155,                0.98367,                0.98225,                0.98952,                0.88448,                0.97378,                 0.9731,                0.97735,                0.78724,               0.011064,                0.00829,                0.01478,             0.00050761,               0.004159,               0.004159,               0.004159
                    120,               0.013521,               0.010134,               0.022999,             0.00080698,                0.98426,                0.98254,                0.98986,                0.89186,                0.98186,                0.95844,                0.97288,                0.78141,                0.01038,              0.0083883,               0.014467,             0.00051983,              0.0041095,              0.0041095,              0.0041095
                    121,               0.013305,              0.0099613,               0.020795,             0.00088311,                0.98035,                0.98592,                0.99223,                0.88394,                0.97133,                0.96643,                0.97018,                0.78347,               0.010625,              0.0084191,               0.014805,             0.00056048,                0.00406,                0.00406,                0.00406
                    122,               0.013438,               0.010153,               0.021703,             0.00092644,                0.99187,                0.98775,                 0.9915,                0.87361,                0.97946,                0.97015,                0.97819,                 0.7772,               0.011919,              0.0081532,               0.014714,             0.00060318,              0.0040105,              0.0040105,              0.0040105
                    123,               0.013198,               0.010466,               0.022501,             0.00087198,                 0.9915,                0.98325,                0.99095,                0.88956,                0.97331,                0.96342,                0.97461,                0.77329,               0.010712,              0.0080559,               0.014257,             0.00062249,               0.003961,               0.003961,               0.003961
                    124,               0.012887,              0.0099661,               0.022031,              0.0009582,                 0.9936,                0.97363,                0.98828,                0.89239,                 0.9873,                0.95891,                0.97844,                0.77887,               0.010336,              0.0081555,               0.014212,             0.00055561,              0.0039115,              0.0039115,              0.0039115
                    125,               0.013432,               0.010171,                0.02215,             0.00078431,                 0.9893,                0.97602,                0.98951,                0.89528,                0.98049,                0.96761,                0.97754,                0.78551,              0.0094058,              0.0081432,               0.013639,             0.00050089,               0.003862,               0.003862,               0.003862
                    126,               0.013009,               0.010152,               0.021412,             0.00079212,                0.98603,                0.98592,                0.99067,                0.89743,                0.97252,                0.97375,                0.97385,                0.79467,              0.0097317,              0.0081594,               0.013832,             0.00048671,              0.0038125,              0.0038125,              0.0038125
                    127,               0.013122,              0.0099968,               0.020904,               0.000691,                0.98693,                0.97859,                0.99042,                0.89064,                0.98414,                0.96394,                0.97126,                0.79038,              0.0097757,              0.0081154,               0.013913,             0.00047721,               0.003763,               0.003763,               0.003763
                    128,               0.012777,               0.010084,               0.020716,             0.00059008,                0.98673,                0.98295,                 0.9917,                0.90027,                 0.9843,                   0.96,                0.97725,                0.79226,              0.0096926,              0.0082092,               0.013972,             0.00045226,              0.0037135,              0.0037135,              0.0037135
                    129,               0.013067,               0.010136,               0.022548,             0.00077279,                0.97922,                0.98042,                0.98971,                0.89825,                0.97665,                0.96457,                0.97738,                0.79176,              0.0096017,              0.0081532,               0.014253,             0.00045628,               0.003664,               0.003664,               0.003664
                    130,               0.012788,               0.010244,               0.021947,             0.00068123,                0.97912,                0.97859,                0.98913,                0.89939,                0.97047,                0.97009,                0.97722,                0.79228,              0.0098474,              0.0080641,               0.014141,              0.0004747,              0.0036145,              0.0036145,              0.0036145
                    131,               0.012093,               0.010074,               0.020967,              0.0007821,                0.97583,                0.98114,                0.98915,                0.89041,                 0.9679,                 0.9731,                0.97766,                0.78672,               0.010531,              0.0082466,                0.01445,             0.00052656,               0.003565,               0.003565,               0.003565
                    132,               0.012147,               0.010093,               0.021665,              0.0008538,                0.98524,                0.98081,                0.99006,                0.89271,                0.97481,                0.96892,                0.97745,                 0.7913,              0.0097357,              0.0080752,               0.013964,             0.00054472,              0.0035155,              0.0035155,              0.0035155
                    133,               0.012263,              0.0098932,               0.021341,             0.00082183,                0.99522,                0.98409,                0.99104,                0.89194,                0.98022,                0.96849,                0.97683,                0.77214,               0.010146,              0.0081217,                0.01469,             0.00052562,               0.003466,               0.003466,               0.003466
                    134,               0.012304,              0.0099829,               0.022072,             0.00070507,                0.99074,                0.98409,                0.99099,                0.90785,                0.98327,                0.97676,                0.97876,                0.78919,               0.010079,              0.0079653,                0.01432,              0.0004599,              0.0034165,              0.0034165,              0.0034165
                    135,               0.012302,               0.009611,               0.021237,              0.0006387,                  0.995,                0.98576,                0.99086,                0.88792,                0.98001,                0.97123,                0.97696,                0.77596,              0.0097918,              0.0079991,               0.013959,             0.00045796,               0.003367,               0.003367,               0.003367
                    136,               0.012113,                0.01004,               0.021586,             0.00086799,                0.99763,                0.96683,                0.99167,                0.90542,                0.98963,                 0.9595,                 0.9778,                0.79544,              0.0092765,              0.0081762,               0.013631,             0.00046678,              0.0033175,              0.0033175,              0.0033175
                    137,               0.012039,              0.0096205,               0.019903,             0.00076394,                0.98244,                0.97161,                0.98998,                0.88482,                0.97991,                0.94705,                0.96915,                0.77223,               0.010803,              0.0083736,               0.014573,             0.00053739,               0.003268,               0.003268,               0.003268
                    138,               0.012252,               0.010113,                0.02112,             0.00068026,                0.98242,                0.97642,                0.98955,                0.89203,                0.97456,                0.96791,                0.97677,                0.79173,              0.0096912,               0.008282,               0.014198,              0.0011456,              0.0032185,              0.0032185,              0.0032185
                    139,               0.011472,              0.0097636,               0.019842,             0.00092692,                0.99186,                0.98114,                0.99084,                0.90317,                0.97937,                0.96951,                 0.9745,                0.78127,              0.0092333,              0.0080512,               0.013865,             0.00046034,               0.003169,               0.003169,               0.003169
                    140,               0.011639,              0.0098087,               0.021275,             0.00074432,                 0.9903,                0.97421,                0.98851,                0.90479,                0.96771,                0.97841,                0.97725,                0.79271,              0.0088529,              0.0080377,                0.01347,               0.000462,              0.0031195,              0.0031195,              0.0031195
                    141,               0.011788,               0.010976,               0.019991,             0.00066692,                 0.9957,                0.97484,                0.99229,                0.90199,                0.98743,                 0.9676,                0.97858,                0.80707,              0.0093362,              0.0080946,               0.013614,             0.00046831,                0.00307,                0.00307,                0.00307
                    142,               0.011845,               0.010049,                0.02158,             0.00064382,                0.98963,                0.98394,                0.99008,                0.91313,                0.97737,                0.97274,                0.97945,                0.80562,              0.0088712,               0.008119,               0.013354,              0.0004207,              0.0030205,              0.0030205,              0.0030205
                    143,               0.011425,               0.010077,               0.021069,             0.00069261,                0.98763,                0.98367,                0.99136,                0.90831,                0.97602,                0.97211,                0.97826,                0.80112,              0.0089254,              0.0081671,               0.013482,              0.0004023,               0.002971,               0.002971,               0.002971
                    144,               0.011767,               0.010289,               0.020649,             0.00056667,                0.98043,                0.98752,                0.99061,                 0.9028,                0.98149,                0.95361,                0.97631,                0.78553,              0.0098127,              0.0081802,               0.014264,              0.0004496,              0.0029215,              0.0029215,              0.0029215
                    145,                0.01189,                0.01035,                 0.0204,             0.00054337,                 0.9944,                  0.973,                0.99097,                0.90953,                 0.9866,                0.96571,                0.97604,                0.79052,              0.0089931,              0.0080505,               0.013362,             0.00036523,               0.002872,               0.002872,               0.002872
                    146,               0.011264,               0.010057,               0.020536,             0.00058081,                0.98937,                0.98775,                0.99154,                0.90532,                0.97491,                 0.9731,                0.97768,                0.78911,              0.0097136,              0.0080305,               0.013619,              0.0003642,              0.0028225,              0.0028225,              0.0028225
                    147,               0.010926,              0.0098522,               0.019861,             0.00064817,                0.99115,                0.98143,                0.99153,                0.90775,                 0.9872,                 0.9652,                0.97808,                0.78992,               0.008758,              0.0080752,               0.012992,              0.0003637,               0.002773,               0.002773,               0.002773
                    148,               0.010336,              0.0096965,               0.019012,             0.00082346,                0.99446,                0.98042,                0.99129,                0.91222,                0.97955,                0.96577,                0.97776,                0.79775,              0.0087166,              0.0079494,               0.013565,             0.00035834,              0.0027235,              0.0027235,              0.0027235
                    149,               0.010884,              0.0097347,               0.019277,             0.00062763,                0.98653,                0.98592,                0.99089,                0.90681,                 0.9777,                0.97742,                0.98277,                0.79451,              0.0089419,              0.0079686,               0.013128,             0.00036251,               0.002674,               0.002674,               0.002674
                    150,               0.010689,              0.0098188,               0.019764,             0.00062567,                0.98657,                0.98398,                0.99076,                0.90903,                0.97614,                0.97365,                0.97957,                0.79966,              0.0086466,              0.0080614,               0.013148,             0.00035931,              0.0026245,              0.0026245,              0.0026245
                    151,               0.011097,              0.0095958,               0.019535,             0.00055262,                0.98168,                0.98779,                0.99066,                0.91109,                0.97217,                0.97817,                0.97952,                0.80907,              0.0086149,              0.0080659,               0.012754,             0.00035923,               0.002575,               0.002575,               0.002575
                    152,               0.010788,              0.0099624,               0.019678,             0.00059313,                0.98678,                0.98476,                0.99104,                0.91344,                0.97877,                0.97559,                0.97925,                0.79493,               0.008635,              0.0080247,               0.012718,             0.00034396,              0.0025255,              0.0025255,              0.0025255
                    153,                0.01073,              0.0094898,               0.020726,             0.00049052,                0.99127,                0.98592,                0.99069,                0.91098,                0.98006,                0.97559,                0.97871,                0.79126,              0.0086118,              0.0079791,               0.013102,              0.0003292,               0.002476,               0.002476,               0.002476
                    154,               0.010261,                0.00994,               0.019372,             0.00080514,                0.98159,                0.98958,                 0.9912,                0.91503,                0.98669,                0.96169,                0.97825,                 0.7891,              0.0085298,              0.0080007,               0.012825,             0.00032176,              0.0024265,              0.0024265,              0.0024265
                    155,              0.0099961,               0.010091,                0.01859,             0.00048574,                0.98831,                 0.9829,                0.99057,                0.91579,                0.97769,                0.96881,                0.97546,                0.79141,               0.008611,              0.0081654,               0.013007,             0.00033731,               0.002377,               0.002377,               0.002377
                    156,               0.010089,              0.0098126,               0.018572,             0.00053476,                0.98958,                0.98042,                0.99141,                0.91698,                0.98014,                0.96826,                  0.979,                0.79404,              0.0087407,              0.0080089,               0.012963,             0.00031989,              0.0023275,              0.0023275,              0.0023275
                    157,               0.010317,              0.0099435,               0.019643,             0.00046972,                0.98328,                0.98867,                0.99144,                0.92205,                0.98327,                0.97859,                0.97998,                0.78994,              0.0084339,              0.0080193,               0.012474,             0.00032431,               0.002278,               0.002278,               0.002278
                    158,               0.010182,              0.0097687,               0.018783,             0.00046792,                0.98866,                0.98363,                0.99135,                0.92215,                0.97766,                0.97649,                0.97945,                0.80038,              0.0084177,              0.0080032,               0.012456,             0.00032113,              0.0022285,              0.0022285,              0.0022285
                    159,               0.010268,              0.0099994,               0.017896,             0.00054977,                 0.9967,                0.98042,                0.99313,                0.92172,                0.97805,                0.97297,                0.97981,                0.79032,              0.0084358,              0.0078835,               0.012474,             0.00031448,               0.002179,               0.002179,               0.002179
                    160,               0.010067,              0.0097386,               0.018778,             0.00056082,                0.99746,                0.98014,                0.99321,                0.92418,                0.98498,                0.96826,                0.97942,                0.79608,              0.0082749,              0.0079618,               0.012691,             0.00030375,              0.0021295,              0.0021295,              0.0021295
                    161,               0.010013,              0.0096074,               0.019129,             0.00049241,                0.99004,                0.98352,                0.99279,                0.91894,                0.98217,                0.97368,                0.98412,                0.78923,              0.0082908,              0.0079828,               0.012892,             0.00028676,                0.00208,                0.00208,                0.00208
                    162,              0.0097569,              0.0095551,               0.018669,              0.0004515,                0.98781,                0.98584,                 0.9904,                0.92219,                0.97544,                0.97192,                0.97862,                0.79241,              0.0081417,              0.0079683,               0.012764,             0.00027581,              0.0020305,              0.0020305,              0.0020305
                    163,              0.0097109,              0.0098285,               0.019991,             0.00044173,                0.98783,                0.98425,                0.99171,                0.92926,                0.98164,                 0.9646,                0.97847,                0.79888,              0.0079647,              0.0078686,               0.012557,             0.00027995,               0.001981,               0.001981,               0.001981
                    164,              0.0097076,              0.0097907,               0.017675,             0.00056583,                0.99813,                0.97493,                 0.9909,                0.92685,                0.98896,                0.96515,                0.97956,                0.79824,              0.0080701,              0.0078663,               0.012253,             0.00028412,              0.0019315,              0.0019315,              0.0019315
                    165,              0.0093569,              0.0096741,               0.017764,             0.00037073,                0.99139,                0.97837,                0.99086,                0.92432,                0.98092,                0.97601,                0.97955,                0.79573,                0.00823,              0.0078255,               0.012216,             0.00027346,               0.001882,               0.001882,               0.001882
                    166,              0.0095554,              0.0095697,               0.018739,             0.00051756,                0.99241,                0.97633,                0.99083,                0.91847,                0.98108,                0.97192,                0.98003,                0.78753,              0.0081637,              0.0078951,               0.012375,             0.00026741,              0.0018325,              0.0018325,              0.0018325
                    167,              0.0094475,              0.0096073,               0.017367,             0.00039246,                0.99746,                0.97778,                0.99043,                0.92327,                0.98783,                 0.9688,                0.97968,                0.79089,              0.0080783,               0.007904,               0.012348,             0.00025687,               0.001783,               0.001783,               0.001783
                    168,              0.0093189,              0.0098957,               0.019394,             0.00044343,                 0.9877,                0.98678,                0.98937,                0.92203,                0.99122,                 0.9676,                0.97975,                0.79033,              0.0083059,              0.0078462,               0.012315,             0.00025395,              0.0017335,              0.0017335,              0.0017335
                    169,              0.0094392,              0.0098794,               0.018075,             0.00048938,                0.99417,                0.97987,                 0.9904,                0.92514,                0.98451,                0.97206,                0.98004,                0.79574,               0.008065,              0.0078146,               0.012183,             0.00026053,               0.001684,               0.001684,               0.001684
                    170,              0.0090993,              0.0096458,               0.017993,             0.00043671,                0.99323,                0.98042,                 0.9892,                0.92074,                 0.9762,                0.98127,                0.97971,                0.79192,                0.00814,              0.0078172,               0.012299,             0.00026326,              0.0016345,              0.0016345,              0.0016345
                    171,              0.0091137,              0.0096064,               0.017072,             0.00044524,                0.98997,                0.98042,                0.99134,                0.92599,                0.98293,                0.96986,                0.97969,                0.79772,              0.0079548,              0.0078913,               0.012249,             0.00026462,               0.001585,               0.001585,               0.001585
                    172,              0.0087818,              0.0099264,               0.018497,             0.00036164,                0.98943,                0.97958,                0.99112,                0.92008,                0.98082,                0.96824,                0.97894,                0.79291,                0.00785,              0.0079055,               0.012377,             0.00025549,              0.0015355,              0.0015355,              0.0015355
                    173,              0.0088774,              0.0097266,               0.017312,             0.00048346,                0.98949,                0.98466,                0.99122,                0.92767,                0.98208,                0.97774,                 0.9796,                0.79817,              0.0076642,              0.0078201,               0.012177,             0.00025027,               0.001486,               0.001486,               0.001486
                    174,              0.0086532,              0.0094272,               0.018203,             0.00039795,                0.98432,                0.98592,                0.99137,                0.92641,                0.97891,                0.97408,                0.97835,                0.79843,              0.0077822,              0.0077616,               0.012082,             0.00023092,              0.0014365,              0.0014365,              0.0014365
                    175,              0.0087516,              0.0097569,               0.017617,             0.00045131,                0.98946,                0.98527,                0.99094,                0.93134,                0.98098,                0.97913,                0.97975,                0.79942,              0.0077376,              0.0078345,                0.01197,             0.00021898,               0.001387,               0.001387,               0.001387
                    176,              0.0085251,              0.0096035,               0.017669,             0.00039615,                0.98699,                0.98279,                0.99058,                0.93403,                0.97842,                0.97429,                0.97947,                0.80174,              0.0077774,              0.0077956,                0.01202,             0.00021529,              0.0013375,              0.0013375,              0.0013375
                    177,              0.0087607,              0.0097445,               0.016862,             0.00048149,                0.99048,                0.98225,                0.99098,                0.93093,                0.98011,                0.96826,                0.97939,                0.80105,              0.0077569,              0.0079058,                0.01206,             0.00021446,               0.001288,               0.001288,               0.001288
                    178,              0.0085853,              0.0098608,               0.017594,             0.00033999,                0.99318,                0.98592,                0.99173,                 0.9305,                0.97972,                0.97375,                 0.9797,                0.79929,              0.0078298,              0.0079584,               0.011942,             0.00021279,              0.0012385,              0.0012385,              0.0012385
                    179,              0.0083371,              0.0093307,               0.017222,             0.00053116,                0.98709,                0.98592,                0.99142,                0.92882,                0.98513,                0.96643,                0.97991,                0.79453,              0.0078661,              0.0078791,               0.012016,              0.0002125,               0.001189,               0.001189,               0.001189
                    180,              0.0085221,              0.0096902,               0.016768,              0.0004208,                0.99079,                0.98203,                0.99148,                0.93188,                0.98393,                0.96643,                0.97981,                 0.7992,              0.0079771,              0.0078416,               0.011946,             0.00020986,              0.0011395,              0.0011395,              0.0011395
                    181,              0.0083707,              0.0096619,               0.016964,             0.00042409,                0.99484,                0.98409,                0.98912,                0.93283,                0.98261,                0.97114,                0.97994,                0.79275,              0.0076323,              0.0078946,               0.011779,              0.0002019,                0.00109,                0.00109,                0.00109
                    182,                0.00826,              0.0094151,               0.016539,             0.00038064,                0.99526,                0.98359,                0.99099,                0.92881,                0.98523,                 0.9735,                0.98009,                0.79291,              0.0075957,              0.0078113,               0.012048,             0.00019872,              0.0010405,              0.0010405,              0.0010405
                    183,              0.0081137,              0.0094093,               0.017256,             0.00046208,                0.99195,                0.98592,                0.98926,                0.92665,                0.98524,                0.97368,                0.98051,                0.79419,              0.0074822,               0.007771,               0.011775,             0.00019163,               0.000991,               0.000991,               0.000991
                    184,              0.0081476,              0.0094251,               0.016864,             0.00033129,                0.99568,                0.98727,                0.99049,                0.92898,                0.98519,                  0.977,                0.98051,                 0.7966,              0.0074953,              0.0078797,               0.011957,             0.00019534,              0.0009415,              0.0009415,              0.0009415
                    185,               0.008111,              0.0092153,               0.015529,             0.00088302,                0.99213,                0.98958,                0.99121,                0.93347,                0.97879,                0.97742,                0.98056,                0.79889,              0.0075413,              0.0077675,               0.011751,             0.00018514,               0.000892,               0.000892,               0.000892
                    186,              0.0082309,              0.0096378,               0.017683,             0.00031717,                0.99026,                0.98409,                0.99148,                0.93419,                0.98113,                0.97559,                0.98062,                0.79449,              0.0074073,              0.0077343,               0.011837,             0.00017435,              0.0008425,              0.0008425,              0.0008425
                    187,               0.007801,               0.009187,               0.016153,             0.00026949,                 0.9995,                0.97108,                0.99089,                0.93347,                0.97917,                  0.972,                0.98024,                0.79902,              0.0072026,              0.0076974,                0.01169,             0.00016999,               0.000793,               0.000793,               0.000793
                    188,              0.0077992,              0.0094826,               0.016225,              0.0003766,                 0.9995,                0.97288,                0.99098,                0.93006,                 0.9916,                0.96556,                0.98007,                0.79964,              0.0073829,              0.0078026,               0.011777,             0.00016221,              0.0007435,              0.0007435,              0.0007435
                    189,              0.0079449,              0.0096431,               0.017493,             0.00034982,                0.99339,                0.98409,                0.99121,                 0.9322,                0.98547,                0.97559,                0.97993,                0.80013,               0.007385,              0.0077753,               0.011658,             0.00015314,               0.000694,               0.000694,               0.000694
                    190,              0.0079141,              0.0095659,               0.015733,             0.00028349,                0.99508,                0.98393,                0.99124,                0.93581,                0.98577,                0.97375,                0.97984,                0.79916,              0.0073438,              0.0077974,               0.011486,             0.00014842,              0.0006445,              0.0006445,              0.0006445
                    191,              0.0076327,              0.0090018,               0.015459,             0.00025828,                0.99402,                0.98592,                0.99121,                0.93688,                 0.9858,                0.97805,                0.97995,                0.79562,              0.0072663,              0.0077197,                 0.0114,              0.0001438,               0.000595,               0.000595,               0.000595
                    192,              0.0078721,              0.0099169,               0.018114,             0.00028549,                0.98954,                0.98438,                0.99087,                0.93221,                0.98046,                0.97493,                0.97971,                0.79403,              0.0073781,              0.0077652,               0.011416,             0.00013929,              0.0005455,              0.0005455,              0.0005455
                    193,              0.0080949,              0.0095569,                0.01548,             0.00032575,                0.98723,                0.98225,                0.99105,                0.93986,                0.98028,                0.97537,                0.98006,                0.80185,              0.0073119,              0.0077574,               0.011338,             0.00013609,               0.000496,               0.000496,               0.000496
                    194,              0.0079122,              0.0098572,               0.015821,             0.00033026,                0.98793,                0.98225,                0.99128,                0.94166,                0.98112,                0.97589,                0.98014,                0.80078,              0.0072752,              0.0077567,                 0.0113,             0.00013603,              0.0004465,              0.0004465,              0.0004465
                    195,              0.0078468,              0.0095948,               0.017179,             0.00029125,                0.98784,                0.98347,                0.99129,                 0.9396,                0.98104,                0.97328,                0.97968,                0.80049,              0.0071856,              0.0077245,               0.011268,             0.00013347,               0.000397,               0.000397,               0.000397
                    196,               0.007732,              0.0093984,                0.01531,             0.00026522,                 0.9892,                0.98225,                0.99123,                0.94051,                0.98105,                0.97434,                0.97972,                0.79963,              0.0071567,              0.0077314,               0.011233,             0.00013218,              0.0003475,              0.0003475,              0.0003475
                    197,              0.0077222,              0.0096348,               0.016187,             0.00022859,                0.99333,                0.98022,                0.99123,                0.94109,                0.98458,                0.97184,                0.97982,                0.79983,              0.0071355,              0.0077862,               0.011169,             0.00012929,               0.000298,               0.000298,               0.000298
                    198,              0.0077426,              0.0091464,               0.015144,             0.00025368,                0.99157,                0.98253,                 0.9909,                0.94068,                0.97988,                0.97126,                0.97948,                0.79736,              0.0071466,              0.0078013,               0.011192,             0.00012704,              0.0002485,              0.0002485,              0.0002485
                    199,              0.0075265,              0.0094111,                0.01613,             0.00031092,                0.98617,                0.98737,                0.99097,                0.94171,                0.97772,                 0.9769,                0.97963,                0.79838,              0.0070916,              0.0077411,               0.011141,             0.00012601,               0.000199,               0.000199,               0.000199
                    200,                0.98784,                0.98237,                0.99128,                0.94154,                0.98112,                0.97606,                0.98015,                    0.8,              0.0072746,              0.0077569,                 0.0113,               0.000136
